,price(USD),averageDifficulty,Daily Hash Rate(Trillions of hashes/s),cumulative total number of coins,activeAddresses
393,6.356680413308461,23.070415047320992,11.34711095524378,12830789.8,171711
394,6.342438269926957,23.070415047320992,11.277241275278636,12834964.8,152355
395,6.4227435901091265,23.070415047320992,11.277241275278636,12838639.8,146489
396,6.435653450054175,23.070415047320992,11.440746560322614,12843014.8,191153
397,6.445164109451856,23.070415047320992,11.489802717256921,12847839.8,175324
398,6.493072821324363,23.070415047320992,11.489802717256921,12852289.8,187100
399,6.502445158862714,23.070415047320992,11.230094496861662,12856814.8,171267
400,6.463138655326482,23.082617927364772,11.367834512992337,12860614.8,183219
401,6.491148330455128,23.187676532087362,11.367834512992337,12864089.8,174187
402,6.482373137033614,23.187676532087362,11.381257533423135,12867964.8,140292
403,6.484619968343135,23.187676532087362,11.283277125066286,12871364.8,173347
404,6.4856118578211595,23.187676532087362,11.283277125066286,12875264.8,166164
405,6.477033899457807,23.187676532087362,11.354228860952396,12879439.8,178906
406,6.481868051732337,23.187676532087362,11.414047356150451,12883089.8,173915
407,6.451149496418355,23.187676532087362,11.414047356150451,12887389.8,175276
408,6.372807713095737,23.187676532087362,11.541106234665769,12891464.8,173777
409,6.398178874616578,23.187676532087362,11.596368912797216,12895914.8,149467
410,6.355986125533015,23.187676532087362,11.596368912797216,12900664.8,176492
411,6.384604005525509,23.187676532087362,11.552405789613838,12905364.8,177670
412,6.382813827380732,23.187676532087362,11.641923974962573,12909964.8,185054
413,6.413081836886114,23.301286594056986,11.641923974962573,12913914.8,168031
414,6.4102900069179825,23.32317983038614,11.726481362871855,12918089.8,158756
415,6.392586905782009,23.32317983038614,11.74787255245573,12922739.8,155279
416,6.386340453661878,23.32317983038614,11.74787255245573,12927389.8,153727
417,6.3900728677529335,23.32317983038614,11.568720570483102,12931889.8,184070
418,6.400523190726276,23.32317983038614,11.794392568198434,12936289.8,163312
419,6.386828813036717,23.32317983038614,11.794392568198434,12940989.8,175672
420,6.366143933950514,23.32317983038614,11.64778909364908,12945664.8,175359
421,6.33884139744058,23.32317983038614,11.737234154047737,12949939.8,159176
422,6.365266974707305,23.32317983038614,11.737234154047737,12954864.8,167889
423,6.395395145124195,23.32317983038614,11.887744017460927,12959414.8,143667
424,6.390794205110063,23.45952012249172,11.557002455757672,12963339.8,173588
425,6.4012868156575555,23.54574301114768,11.557002455757672,12966639.8,182748
426,6.463637696242598,23.54574301114768,11.66316265163425,12969964.8,186223
427,6.463091857469815,23.54574301114768,11.619037846705904,12973389.8,181987
428,6.478156277171131,23.54574301114768,11.619037846705904,12976864.8,161249
429,6.468707533856847,23.54574301114768,11.75256923899318,12981014.8,144678
430,6.445640451156639,23.54574301114768,11.732635024477894,12984814.8,128220
431,6.448525403859796,23.54574301114768,11.732635024477894,12988364.8,183763
432,6.454349146083633,23.54574301114768,11.816285053427862,12992114.8,185952
433,6.433856071816055,23.54574301114768,11.79759292077791,12995864.8,214002
434,6.438103587798936,23.54574301114768,11.79759292077791,13000014.8,184681
435,6.437479612737692,23.54574301114768,11.739324012232666,13003739.8,171179
436,6.4243178185350125,23.54574301114768,11.834634192471936,13007639.8,170489
437,6.448699502700896,23.546723132680093,11.834634192471936,13011564.8,153831
438,6.452395897400129,23.57606938545032,11.73574883543202,13015564.8,188386
439,6.440244539902091,23.57606938545032,11.686268777681537,13018939.8,162413
440,6.429719478039138,23.57606938545032,11.686268777681537,13022914.8,179084
441,6.432956169780361,23.57606938545032,11.900678648938483,13026514.8,167273
442,6.424123202900276,23.57606938545032,11.827919294617644,13030814.8,175064
443,6.433534771188361,23.57606938545032,11.827919294617644,13035114.8,170489
444,6.444401490454281,23.57606938545032,11.894813529426209,13039539.8,151903
445,6.443431488867566,23.57606938545032,11.762961398435932,13043414.8,187533
446,6.436070236953864,23.57606938545032,11.762961398435932,13047289.8,164076
447,6.433374082153435,23.57606938545032,11.742621713990781,13050839.8,166594
448,6.431524299980645,23.57606938545032,11.762961398435932,13054489.8,176754
449,6.428912701069197,23.57606938545032,11.762961398435932,13058064.8,177638
450,6.399443160380445,23.58199748618748,11.778324340344952,13062139.8,176867
451,6.399493033619306,23.65373621088103,11.918086282786797,13065489.8,138508
452,6.389686822446562,23.65373621088103,11.918086282786797,13069314.8,183882
453,6.387114981827755,23.65373621088103,11.840628224020808,13073064.8,174441
454,6.372551576488147,23.65373621088103,12.001467891965921,13076789.8,166273
455,6.371167303992706,23.65373621088103,12.001467891965921,13081089.8,182567
456,6.34101164822403,23.65373621088103,11.867119839839846,13084939.8,180414
457,6.373661028276792,23.65373621088103,11.966580632776706,13088864.8,174617
458,6.38839332419386,23.65373621088103,11.966580632776706,13092939.8,142013
459,6.378239408994666,23.65373621088103,11.741956696230885,13096789.8,171114
460,6.373712204039962,23.65373621088103,11.71948384106568,13099989.8,175562
461,6.378443161436156,23.65373621088103,11.71948384106568,13103364.8,199308
462,6.3732344617046115,23.65373621088103,11.892927723464963,13107464.8,204094
463,6.371013377586327,23.65373621088103,11.96973828361869,13111464.8,179492
464,6.37822242775045,23.69546213595378,11.96973828361869,13115414.8,173894
465,6.384300238816005,23.705388211609577,12.07571972477925,13119964.8,151344
466,6.378714766795241,23.705388211609577,12.092340605686665,13124389.8,199428
467,6.382289678476631,23.705388211609577,12.092340605686665,13128939.8,196052
468,6.356992685612445,23.705388211609577,11.944579723833288,13133289.8,200262
469,6.3463028053717565,23.705388211609577,12.024132355844678,13136914.8,197212
470,6.302948591745253,23.705388211609577,12.024132355844678,13141414.8,198097
471,6.236643525282804,23.705388211609577,12.02999747518133,13145539.8,194468
472,6.210258653284353,23.705388211609577,11.994279392676821,13149489.8,182919
473,6.252173596308333,23.705388211609577,11.994279392676821,13153739.8,200708
474,6.197482285260206,23.705388211609577,12.21621008758982,13158689.8,194376
475,6.134438716059089,23.7363031082759,12.140367290840363,13163339.8,187501
476,6.184293210419833,23.894826550857093,12.140367290840363,13167564.8,187301
477,6.235292689615024,23.894826550857093,12.15917662316599,13171689.8,193839
478,6.2491641025638,23.894826550857093,12.134018063573224,13175614.8,182544
479,6.24103579025747,23.894826550857093,12.134018063573224,13179664.8,150731
480,6.211182236854,23.894826550857093,11.975612058003392,13183314.8,206396
481,6.230914424696501,23.894826550857093,12.18976004661383,13186739.8,180432
482,6.21967523875521,23.894826550857093,12.18976004661383,13191064.8,190227
483,6.238695649951252,23.894826550857093,12.276269289259174,13195289.8,188383
484,6.236134728966472,23.894826550857093,12.18976004661383,13199614.8,193251
485,6.231307877644605,23.894826550857093,12.18976004661383,13203864.8,166050
486,6.231642190977971,23.894826550857093,12.350771816664658,13208414.8,166215
487,6.220391343177919,23.89722215494483,12.228434229725105,13213114.8,191493
488,6.169171305413585,24.034853228218612,12.228434229725105,13216514.8,191798
489,6.162219467530472,24.034853228218612,12.286703137655348,13220189.8,189170
490,6.167243917055838,24.034853228218612,12.335792747843586,13224414.8,172493
491,6.168941052238737,24.034853228218612,12.335792747843586,13228364.8,179396
492,6.193731694834538,24.034853228218612,12.3417629146654,13231989.8,184256
493,6.180720339754835,24.034853228218612,12.317665363309942,13236464.8,156318
494,6.184416896257962,24.034853228218612,12.317665363309942,13240339.8,234683
495,6.177549845465586,24.034853228218612,12.10060085812632,13243939.8,193143
496,6.163062140538961,24.034853228218612,12.267654942746747,13247589.8,233688
497,6.164324820112424,24.034853228218612,12.267654942746747,13251514.8,229112
498,6.172994123701727,24.034853228218612,12.299203300531316,13255764.8,173981
499,6.172910720865983,24.034853228218612,12.393948668094945,13259614.8,168305
500,6.169171305413585,24.048304452243954,12.393948668094945,13264139.8,154090
501,6.171951087956207,24.118771488869186,12.29892946968075,13268089.8,238613
502,6.169129445143161,24.118771488869186,12.431615910826228,13272039.8,192841
503,6.163020023749096,24.118771488869186,12.431615910826228,13276314.8,220221
504,6.143885159803208,24.118771488869186,12.522073021268357,13280964.8,193625
505,6.124376998227723,24.118771488869186,12.389313531278404,13285439.8,193225
506,6.049969276480545,24.118771488869186,12.389313531278404,13289714.8,170402
507,5.9780499726861205,24.118771488869186,12.466503169988565,13294114.8,168990
508,6.011463233614671,24.118771488869186,12.357963001320087,13298214.8,204079
509,5.989212012054688,24.118771488869186,12.357963001320087,13302414.8,205215
510,5.996675944158515,24.118771488869186,12.395467396949831,13306164.8,199169
511,6.07706868440013,24.118771488869186,12.395467396949831,13310064.8,189793
512,6.047750358118574,24.138354588701166,12.395467396949831,13314364.8,199989
513,6.019638896290872,24.26889326072231,12.303869231662773,13317714.8,181076
514,6.000325175540179,24.26889326072231,12.38631290125224,13321064.8,170597
515,5.990138668519309,24.26889326072231,12.38631290125224,13324314.8,235291
516,5.9320594938154425,24.26889326072231,12.47571948868489,13327739.8,194193
517,5.929828476449581,24.26889326072231,12.428572710251288,13331564.8,219697
518,5.959535187313809,24.26889326072231,12.428572710251288,13335439.8,211997
519,5.95061651058197,24.26889326072231,12.400598858262816,13338889.8,184209
520,5.927405910807262,24.26889326072231,12.414683598320138,13342539.8,176285
521,5.88579842920299,24.26889326072231,12.414683598320138,13346389.8,165372
522,5.795814560102695,24.26889326072231,12.527012782976984,13350614.8,249289
523,5.769539003720864,24.26889326072231,12.46911880476227,13354639.8,189652
524,5.800848687489207,24.26889326072231,12.46911880476227,13357989.8,204076
525,5.817468239060018,24.26889326072231,12.41745757563125,13361589.8,192165
526,5.865759590732924,24.271681700894188,12.530534720527678,13365289.8,188828
527,5.899047677641612,24.278684810950043,12.530534720527678,13369164.8,199833
528,5.889874691346349,24.278684810950043,12.45884279173941,13372764.8,164737
529,5.893327876539475,24.278684810950043,12.492068439388035,13376464.8,245276
530,5.934682533008997,24.278684810950043,12.492068439388035,13380339.8,208726
531,5.970470710603746,24.278684810950043,12.452063104827998,13383639.8,215756
532,5.993836731253038,24.278684810950043,12.472265812309722,13387414.8,210594
533,5.977669836085793,24.278684810950043,12.472265812309722,13391114.8,184986
534,5.9474081609110625,24.278684810950043,12.59152923290756,13394664.8,184643
535,5.950590467898009,24.278684810950043,12.359470318204409,13398764.8,175984
536,5.969346741854363,24.278684810950043,12.359470318204409,13402089.8,231449
537,5.9641704285334365,24.278684810950043,12.403272940795404,13405514.8,201483
538,5.946519481064813,24.278684810950043,12.603294074695961,13409339.8,210565
539,5.956148201980414,24.278684810950043,12.603294074695961,13413314.8,202427
540,5.947930545084254,24.296750102557667,12.583081722304714,13417089.8,198626
541,5.8821796745579995,24.306385814300345,12.513212042285565,13421064.8,188294
542,5.882235447006424,24.306385814300345,12.513212042285565,13424939.8,211102
543,5.850735887612364,24.306385814300345,12.493277827537781,13428064.8,213737
544,5.871497879060794,24.306385814300345,12.499966815761113,13432039.8,222936
545,5.867062780899793,24.306385814300345,12.499966815761113,13435489.8,204078
546,5.877987850847898,24.306385814300345,12.642623115983836,13439364.8,200999
547,5.816247692043959,24.306385814300345,12.725773484300538,13443614.8,205465
548,5.843573402118534,24.306385814300345,12.725773484300538,13448314.8,203180
549,5.824967125660913,24.306385814300345,12.589197949389067,13452289.8,173719
550,5.78714275003436,24.306385814300345,12.532756638572081,13456164.8,269127
551,5.785577492291319,24.306385814300345,12.532756638572081,13460389.8,211248
552,5.790449347866773,24.306385814300345,12.660307055367928,13464439.8,204185
553,5.801151140384475,24.386171995008635,12.561866982598465,13467889.8,202134
554,5.827356119733385,24.402187533042596,12.561866982598465,13519789.8,226746
555,5.857418736478917,24.402187533042596,12.634989247416199,13523539.8,222198
556,5.835249237398506,24.402187533042596,12.519607173548001,13527364.8,167370
557,5.844645260156524,24.402187533042596,12.519607173548001,13531114.8,249968
558,5.8923897901667415,24.402187533042596,12.533893130593325,13534789.8,212028
559,5.902250746563152,24.402187533042596,12.4904080185255,13538014.8,202189
560,5.908028588865948,24.402187533042596,12.4904080185255,13541689.8,227411
561,6.057416131900685,24.402187533042596,12.568739861790252,13545314.8,216377
562,6.0364857127555025,24.402187533042596,12.59576853448433,13549164.8,221622
563,5.990589164072028,24.402187533042596,12.59576853448433,13552664.8,178182
564,5.926205766645928,24.402187533042596,12.609013761047214,13556414.8,247948
565,5.9619069948656565,24.402187533042596,12.59576853448433,13560014.8,213375
566,5.960463955988194,24.403898729498138,12.59576853448433,13563864.8,208703
567,5.923988381983068,24.419618058454596,12.522544691497995,13624739.8,201441
568,5.940986709618745,24.419618058454596,12.42284533110742,13628189.8,214251
569,5.880197734679395,24.419618058454596,12.42284533110742,13631364.8,199165
570,5.862494165811022,24.419618058454596,12.551323656066128,13635214.8,179395
571,5.866949527410049,24.419618058454596,12.645988882502142,13638764.8,247119
572,5.905225598991072,24.419618058454596,12.645988882502142,13642439.8,208886
573,5.931953367684436,24.419618058454596,12.565408395781995,13645739.8,211018
574,5.929642333464639,24.419618058454596,12.47776108903234,13649164.8,198960
575,5.914853444736141,24.419618058454596,12.47776108903234,13652689.8,212644
576,5.911798851689727,24.419618058454596,12.619843602378625,13656389.8,208496
577,5.92998800000623,24.419618058454596,12.65241977291707,13660314.8,187096
578,5.928285102008042,24.419618058454596,12.65241977291707,13664314.8,278357
579,5.935555352668465,24.419618058454596,12.558390823381464,13667564.8,216010
580,5.938195618228642,24.419472856930817,12.398354311182297,13621214.8,254921
581,5.944687355549053,24.41233203039847,12.398354311182297,13570639.8,232442
582,5.928844185126315,24.41233203039847,12.60591303184105,13574289.8,225070
583,5.9119883456061855,24.41233203039847,12.572011480072895,13578189.8,224191
584,5.931608379954616,24.41233203039847,12.572011480072895,13581614.8,191147
585,5.926499268255623,24.41233203039847,12.60591303184105,13584764.8,257437
586,5.926819353614451,24.41233203039847,12.52975167080796,13588839.8,246001
587,5.891340298245402,24.41233203039847,12.52975167080796,13592389.8,221393
588,5.864199196062105,24.41233203039847,12.572011480072895,13595964.8,225168
589,5.841629541348326,24.41233203039847,12.551104795265791,13599664.8,217463
590,5.860301775655642,24.41233203039847,12.551104795265791,13603189.8,220484
591,5.864710138762483,24.41233203039847,12.478079660041661,13606839.8,185544
592,5.848546379088794,24.41233203039847,12.625715659124083,13610364.8,282482
593,5.861811338881111,24.41233203039847,12.625715659124083,13613889.8,243581
594,5.845484562716465,24.41233203039847,12.439464824192827,13617464.8,256441
595,5.789531944664912,24.401103519780964,12.515913962229702,13515939.8,245308
596,5.767664530367487,24.398494321785293,12.515913962229702,13471114.8,240373
597,5.740371522886817,24.398494321785293,12.530199919261271,13474539.8,224472
598,5.760855699682501,24.398494321785293,12.558173771241336,13477889.8,253627
599,5.7976977426292855,24.398494321785293,12.558173771241336,13481189.8,237395
600,5.771659167892354,24.398494321785293,12.669036364215925,13485289.8,259605
601,5.80519520806593,24.398494321785293,12.598719865717184,13489039.8,245629
602,5.812307976457184,24.398494321785293,12.598719865717184,13492864.8,190444
603,5.77545176134656,24.398494321785293,12.551253328677557,13496814.8,166785
604,5.765661211702066,24.398494321785293,12.65661384408755,13500614.8,187834
605,5.791732300054234,24.398494321785293,12.65661384408755,13504414.8,210413
606,5.756248414559503,24.398494321785293,12.711338744035105,13508639.8,268138
607,5.761107541275471,24.398494321785293,12.565046650601346,13512739.8,200394
608,5.7453082214846996,24.40562741024972,12.565046650601346,13567739.8,209946
609,5.739503481230614,24.428042139374586,12.722975634942044,13671364.8,180281
610,5.769663843769714,24.428042139374586,12.686161661793237,13675489.8,141683
611,5.749647730528151,24.428042139374586,12.686161661793237,13679614.8,208903
612,5.752096334934752,24.428042139374586,12.722975634942044,13683664.8,244379
613,5.638888334738211,24.428042139374586,12.734951826095253,13687964.8,242886
614,5.580031667220026,24.428042139374586,12.734951826095253,13691864.8,242326
615,5.615351909276774,24.428042139374586,12.608200120264996,13695814.8,214837
616,5.656271491985149,24.428042139374586,12.516262624986382,13699314.8,202838
617,5.684055844472168,24.428042139374586,12.516262624986382,13702989.8,231570
618,5.643253681581379,24.428042139374586,12.559747736957325,13706489.8,239247
619,5.660526965985244,24.428042139374586,12.601420433386549,13710164.8,272861
620,5.615351909276774,24.428042139374586,12.601420433386549,13714039.8,250309
621,5.584060059618766,24.44065937425352,12.343717276678719,13717589.8,221134
622,5.588708266810736,24.50681121919731,12.707036763188961,13774989.8,255508
623,5.411154859811406,24.50681121919731,12.707036763188961,13778614.8,252866
624,5.17558460116574,24.50681121919731,12.6937032324842,13782389.8,264915
625,5.342669124118538,24.50681121919731,12.609737852120338,13785864.8,243603
626,5.336720437830982,24.50681121919731,12.609737852120338,13789314.8,279100
627,5.298567335303244,24.50681121919731,12.733182043271782,13793139.8,245989
628,5.354083144453894,24.50681121919731,12.47724866908539,13796739.8,254019
629,5.360869541205001,24.50681121919731,12.47724866908539,13799689.8,226783
630,5.353657461581201,24.50681121919731,12.7003922203996,13803414.8,226710
631,5.426358716428921,24.50681121919731,12.510038491883785,13806789.8,224380
632,5.453267726545859,24.50681121919731,12.510038491883785,13809889.8,215717
633,5.449750070308246,24.50681121919731,12.526038833400056,13813039.8,205059
634,5.510804337673718,24.50681121919731,12.53394401299008,13816164.8,321280
635,5.537649178058771,24.50681121919731,12.53394401299008,13819339.8,261817
636,5.610094312003862,24.48347365610448,12.689012055009202,13771814.8,251617
637,5.573483945929398,24.443471314705103,12.762215458807486,13721689.8,200594
638,5.4525394723958245,24.443471314705103,12.762215458807486,13725789.8,214531
639,5.450050841573968,24.443471314705103,12.669842138805953,13729239.8,194238
640,5.422480009168459,24.443471314705103,12.762215458807486,13733389.8,277172
641,5.379298095680316,24.443471314705103,12.762215458807486,13737264.8,252411
642,5.422700793838069,24.443471314705103,12.531691800301841,13741239.8,227069
643,5.469957074995131,24.443471314705103,12.707821386755933,13744414.8,241114
644,5.427194193468923,24.443471314705103,12.707821386755933,13748389.8,232158
645,5.4278532878970704,24.443471314705103,12.791202995828188,13752364.8,215607
646,5.3795286219728595,24.443471314705103,12.773911498630685,13756789.8,233142
647,5.405511200650152,24.443471314705103,12.773911498630685,13760764.8,195640
648,5.427985054670073,24.443471314705103,12.74412345961717,13764064.8,292663
649,5.408919122875832,24.471802725702023,12.711333636706597,13768089.8,231900
650,5.394899464394281,24.51775263539847,12.711333636706597,13822939.8,232332
651,5.392399519909175,24.51775263539847,12.613353228333084,13826889.8,233790
652,5.390030174471236,24.51775263539847,12.642340765348933,13829864.8,231565
653,5.402542237605569,24.51775263539847,12.642340765348933,13833514.8,308752
654,5.461838293878274,24.51775263539847,12.5985381426423,13837514.8,262189
655,5.55105855430119,24.51775263539847,12.76329337560294,13841014.8,348345
656,5.458819263202066,24.51775263539847,12.76329337560294,13844939.8,266116
657,5.452839405984207,24.51775263539847,12.782102707724093,13848664.8,272575
658,5.496266179227691,24.51775263539847,12.800564770445575,13852839.8,250546
659,5.465567585821707,24.51775263539847,12.800564770445575,13856989.8,214200
660,5.481680047850402,24.51775263539847,12.627952027662616,13860939.8,248540
661,5.4961431098779565,24.51775263539847,12.71797817938331,13864489.8,271732
662,5.499378894716044,24.51808462817121,12.71797817938331,13868264.8,273771
663,5.463789431246498,24.566675391405678,12.676874783695288,13871814.8,250528
664,5.476463551931511,24.566675391405678,12.799477105751592,13875039.8,236695
665,5.476003194937463,24.566675391405678,12.799477105751592,13879014.8,231633
666,5.469493712236993,24.566675391405678,12.812216131616433,13882764.8,227153
667,5.465694475956169,24.566675391405678,12.654895876983451,13886564.8,241525
668,5.535442715382666,24.566675391405678,12.654895876983451,13890114.8,282492
669,5.538436022068208,24.566675391405678,12.760256392609358,13893614.8,276725
670,5.562065288704186,24.566675391405678,12.78657370110581,13897564.8,282537
671,5.6169528993214675,24.566675391405678,12.78657370110581,13901514.8,267483
672,5.64187160931645,24.566675391405678,12.485819546998316,13905014.8,241795
673,5.608518960429688,24.566675391405678,12.812216131616433,13908314.8,257487
674,5.618950539139504,24.566675391405678,12.812216131616433,13912014.8,237139
675,5.606867674804115,24.566675391405678,12.799477105751592,13915514.8,256276
676,5.621957624353872,24.56983383207707,12.648216854694338,13969139.8,269305
677,5.6160799497879825,24.5824692248219,12.648216854694338,13976289.8,259817
678,5.66939804779437,24.5824692248219,12.877402720414182,13980089.8,249715
679,5.675108614071593,24.5824692248219,12.655764060187177,13983939.8,252122
680,5.690798547097907,24.5824692248219,12.655764060187177,13987214.8,247232
681,5.683987847328021,24.5824692248219,12.663254732092451,13990864.8,242044
682,5.650522335015317,24.5824692248219,12.755847518683414,13994139.8,259956
683,5.63984821536011,24.5824692248219,12.755847518683414,13997714.8,255965
684,5.654872303286193,24.5824692248219,12.728259562392592,14001189.8,262370
685,5.671947751136183,24.5824692248219,12.714174822479299,14004389.8,226566
686,5.652734764145549,24.5824692248219,12.714174822479299,14008214.8,250786
687,5.544708584581937,24.5824692248219,12.714174822479299,14011639.8,270074
688,5.564367138872703,24.5824692248219,12.728259562392592,14015039.8,239081
689,5.566969513093012,24.5824692248219,12.728259562392592,14018814.8,244881
690,5.560373891360845,24.58225835311633,12.789295452971157,13972689.8,274913
691,5.590576448492924,24.567385726424003,12.868325246009462,13919139.8,261333
692,5.585674386175872,24.567385726424003,12.868325246009462,13923464.8,222274
693,5.51128936254075,24.567385726424003,12.754277739555471,13927514.8,224960
694,5.5064691000430095,24.567385726424003,12.89782591054108,13931214.8,230879
695,5.51572449601031,24.567385726424003,12.89782591054108,13935489.8,233307
696,5.509307361689676,24.567385726424003,12.76761127048618,13939189.8,236711
697,5.532361292330535,24.567385726424003,12.706158491286574,13943014.8,279006
698,5.492567494207265,24.567385726424003,12.706158491286574,13946564.8,260564
699,5.511208541397895,24.567385726424003,12.706158491286574,13950314.8,268332
700,5.498069458404876,24.567385726424003,12.74076402032584,13953614.8,268254
701,5.509752642730086,24.567385726424003,12.74076402032584,13957764.8,260939
702,5.533666130300609,24.567385726424003,12.787284035894158,13961414.8,237988
703,5.538475348021376,24.567385726424003,12.82438044721601,13965239.8,249662
704,5.536388938446483,24.614788903316633,12.82438044721601,14225614.8,269522
705,5.563447034529307,24.624154903230973,12.876004812606066,14277264.8,249125
706,5.542321808529576,24.624154903230973,12.586224103594121,14281064.8,262556
707,5.5336266147611175,24.624154903230973,12.586224103594121,14284189.8,255569
708,5.5002372814106195,24.624154903230973,12.762927668057369,14287514.8,247529
709,5.495896925730972,24.624154903230973,12.727081536185944,14291314.8,258200
710,5.463916547197603,24.624154903230973,12.727081536185944,14294814.8,271116
711,5.466117326822971,24.624154903230973,12.755860500872885,14298014.8,255123
712,5.463619918172396,24.624154903230973,12.869695643446809,14301914.8,275339
713,5.415033166243997,24.624154903230973,12.869695643446809,14305639.8,258038
714,5.389391313447408,24.624154903230973,12.73435429547629,14308689.8,226612
715,5.411288845207198,24.624154903230973,12.704940410428401,14312139.8,226454
716,5.431842509153028,24.624154903230973,12.704940410428401,14315289.8,231657
717,5.406498899392565,24.624154903230973,12.719755496133175,14318939.8,252184
718,5.409232427119192,24.612565645596643,12.919088398760874,14221914.8,270849
719,5.4054213614622375,24.586320517129383,12.919088398760874,14071239.8,250190
720,5.4144100855348904,24.586320517129383,12.732110854625246,14075064.8,245910
721,5.462135451777431,24.586320517129383,12.696519909511837,14078864.8,263063
722,5.455534767746079,24.586320517129383,12.696519909511837,14082114.8,263066
723,5.463704678301283,24.586320517129383,12.806218826800073,14085214.8,259790
724,5.443456132214275,24.586320517129383,12.773212530322695,14089289.8,265454
725,5.422347514964887,24.586320517129383,12.773212530322695,14092889.8,275649
726,5.3910332750477785,24.586320517129383,12.825512029739993,14096314.8,255440
727,5.433590990605606,24.586320517129383,12.629078628694943,14100139.8,254194
728,5.418719192400332,24.586320517129383,12.629078628694943,14103314.8,261087
729,5.41916237624024,24.586320517129383,12.759698811152115,14106664.8,246411
730,5.463577535413696,24.586320517129383,12.759698811152115,14110364.8,222862
731,5.448201816085329,24.586320517129383,12.759698811152115,14114039.8,268349
732,5.45907474542615,24.586496576458917,12.65275753559068,14117564.8,247957
733,5.482137799465727,24.587009905883985,12.806908215555028,14120764.8,257381
734,5.475835739835971,24.587009905883985,12.806908215555028,14124614.8,263228
735,5.464890566373852,24.587009905883985,12.851359978042415,14128639.8,272342
736,5.436599954348043,24.587009905883985,12.767167886820296,14132164.8,261584
737,5.468903667123571,24.587009905883985,12.767167886820296,14135914.8,296615
738,5.496225157793986,24.587009905883985,12.62976801731391,14139139.8,235300
739,5.487821400818009,24.587009905883985,12.773901919110779,14142364.8,270609
740,5.481888142742423,24.587009905883985,12.773901919110779,14146314.8,266171
741,5.489557368849238,24.587009905883985,12.857551948390707,14150064.8,274468
742,5.486455308663431,24.587009905883985,12.711598035641032,14154114.8,248774
743,5.4647212398696166,24.587009905883985,12.711598035641032,14157964.8,238229
744,5.467891350519489,24.587009905883985,12.621985877073868,14161639.8,246460
745,5.47075692348754,24.587009905883985,12.947386866872778,14164939.8,263674
746,5.463874177009261,24.599223152039183,12.947386866872778,14169214.8,259127
747,5.4675958983700355,24.61114956518841,12.706750158056746,14176514.8,245688
748,5.451210112651179,24.61114956518841,12.749922329909149,14179764.8,255639
749,5.446263121296344,24.61114956518841,12.749922329909149,14183389.8,257272
750,5.455406581790812,24.61114956518841,12.749922329909149,14187264.8,237948
751,5.460946289996255,24.61114956518841,12.581587015143146,14190714.8,247123
752,5.481846527228154,24.61114956518841,12.581587015143146,14193514.8,221840
753,5.476379866421608,24.61114956518841,12.763908571879856,14197164.8,289098
754,5.48450643486848,24.61114956518841,12.69937005091402,14200689.8,260538
755,5.46848199307136,24.61114956518841,12.69937005091402,14204289.8,271049
756,5.468355456175141,24.61114956518841,12.676897194916247,14207739.8,260548
757,5.469156586232957,24.61114956518841,12.850341077759726,14211039.8,256485
758,5.469662232628359,24.61114956518841,12.850341077759726,14214889.8,293460
759,5.468439815884993,24.61114956518841,12.784527859216942,14218289.8,311054
760,5.451596237889261,24.605570171614524,12.714076198297029,14172914.8,294994
761,5.439078809256279,24.585879901036012,12.714076198297029,14022114.8,310813
762,5.406678376218101,24.585879901036012,12.724652665799871,14025864.8,306900
763,5.41938389452748,24.585879901036012,12.724652665799871,14029414.8,292969
764,5.4195167819498815,24.585879901036012,12.724652665799871,14032939.8,277531
765,5.412315470601449,24.585879901036012,12.850229973321746,14036389.8,264710
766,5.41614484566124,24.585879901036012,12.886819420631408,14040839.8,267857
767,5.418763519623904,24.585879901036012,12.886819420631408,14044564.8,261175
768,5.4066335100314955,24.585879901036012,12.856421943548598,14048489.8,248291
769,5.431711249718568,24.585879901036012,12.83142064116152,14052264.8,283463
770,5.433678334478489,24.585879901036012,12.83142064116152,14056489.8,361008
771,5.433066767099651,24.585879901036012,12.681480494079127,14059864.8,283760
772,5.436817643793142,24.585879901036012,12.83142064116152,14063414.8,300429
773,5.437731422330715,24.585879901036012,12.83142064116152,14067389.8,282778
774,5.4486321272069045,24.617614839839554,12.822698567455488,14229314.8,290745
775,5.452839405984207,24.62911756626158,12.624247628889629,14329764.8,321008
776,5.467046969822524,24.62911756626158,12.624247628889629,14332714.8,280541
777,5.524735550395904,24.62911756626158,12.849015875783376,14336664.8,323293
778,5.519178314704694,24.62911756626158,12.893467638434215,14340564.8,282519
779,5.517613526133353,24.62911756626158,12.893467638434215,14344239.8,294773
780,5.499338000774475,24.62911756626158,12.616084318331401,14347589.8,263209
781,5.501666290534067,24.62911756626158,12.809275547254641,14350689.8,281053
782,5.4970452669144585,24.62911756626158,12.809275547254641,14354514.8,266005
783,5.509104895652662,24.62911756626158,12.82934311037791,14358014.8,301327
784,5.498315108354934,24.62911756626158,12.887237088744868,14361914.8,268106
785,5.48217940286057,24.62911756626158,12.887237088744868,14365714.8,232177
786,5.49141399650995,24.62911756626158,12.664093537367405,14369564.8,291304
787,5.495322260252552,24.62911756626158,12.802495860336249,14372789.8,295627
788,5.525293563882423,24.625047941273742,12.802495860336249,14322464.8,272459
789,5.516327765750498,24.6232570483854,12.76904738586342,14232814.8,290315
